Sales Region;Sales Country;Vehicle Production Region;Vehicle Production Country;OEM Group;Brand;Make Model;Global Segment;Propulsion;Fast-Charging;Battery kWh;Cathode Chemistry;Cell Supplier;2009;2010;2011;2012;jan-13;feb-13;mar-13;apr-13;maj-13;jun-13;jul-13;aug-13;sep-13;okt-13;nov-13;dec-13;2013;jan-14;feb-14;mar-14;apr-14;maj-14;jun-14;jul-14;aug-14;sep-14;okt-14;nov-14;dec-14;2014;jan-15;feb-15;mar-15;apr-15;maj-15;jun-15;jul-15;aug-15;sep-15;okt-15;nov-15;dec-15;2015;jan-16;feb-16;mar-16;apr-16;maj-16;jun-16;jul-16;aug-16;sep-16;okt-16;nov-16;dec-16;2016;jan-17;feb-17;mar-17;apr-17;maj-17;jun-17;jul-17;aug-17;sep-17;okt-17;nov-17;dec-17;2017;jan-18;feb-18;mar-18;apr-18;maj-18;jun-18;jul-18;aug-18;sep-18;okt-18;nov-18;dec-18;2018;jan-19;feb-19;mar-19;apr-19;maj-19;jun-19;jul-19;aug-19;sep-19;okt-19;nov-19;dec-19;2019;jan-20;feb-20;mar-20;apr-20;maj-20;jun-20;jul-20;aug-20;sep-20;okt-20;2020;Cumulative Sales
Americas;USA;Americas;USA;Ford;Lincoln;Lincoln Aviator PHEV;SUV-E;PHEV;NA;13,6;NMC;unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;78;78;102;56;96;96;92;89;108;143;151;;933;1011
Americas;USA;Europe;Germany;Daimler AG;Mercedes-Benz;Mercedes B-Class EV;MPV-C;BEV;NA;28;NCA;Panasonic;;;;;;;;;;;;;;;;;0;;;;;;;41;51;65;98;193;326;774;240;109;145;158;278;242;196;172;147;81;41;97;1906;58;37;66;56;49;44;50;57;51;58;52;54;632;53;56;50;66;46;46;81;58;87;59;31;111;744;40;49;33;7;3;;;1;;1;;1;135;1;2;;1;;2;1;1;;1;;;9;;;;;;;;;;;0;4200
Americas;USA;Europe;Germany;Daimler AG;Mercedes-Benz;Mercedes C350e PHEV;Car-D;PHEV;NA;8,7;NMC;LG Chem;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;171;171;210;51;17;3;7;;112;212;126;49;16;14;817;29;172;208;158;166;176;118;125;143;171;177;208;1851;143;147;169;73;25;10;4;;;;;;571;;;;;;;;;;;0;3410
Americas;USA;Europe;Germany;Daimler AG;Mercedes-Benz;Mercedes GLC350e PHEV;SUV-D;PHEV;NA;8,7;NMC;LG Chem;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;5;57;59;64;66;44;49;61;56;62;73;596;49;42;163;376;462;460;497;380;186;97;88;106;2906;42;58;30;15;10;5;;;;;160;3662
Americas;USA;Europe;Germany;Daimler AG;Mercedes-Benz;Mercedes GLC300e/de PHEV;SUV-D;PHEV;NA;13,5;NMC;SK-Group;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;300;440;845;400;450;429;;2964;2964
Americas;USA;Americas;USA;Daimler AG;Mercedes-Benz;Mercedes GLE500e PHEV;SUV-E;PHEV;NA;8,7;NMC;LG Chem;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;19;30;24;26;19;30;83;231;52;59;47;36;33;41;27;23;14;8;41;82;463;44;40;181;93;83;75;101;82;87;84;91;85;1046;49;50;50;58;88;60;15;;;;;;370;;;;;;;;;;;0;2110
Americas;USA;Americas;USA;Daimler AG;Mercedes-Benz;Mercedes GLE560e PHEV;SUV-E;PHEV;NA;13,5;NMC;SK-Group;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;0;0
Americas;USA;Europe;Germany;Daimler AG;Mercedes-Benz;Mercedes S500e PHEV;Car-F;PHEV;NA;8,7;NMC;LG Chem;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;10;10;17;25;21;35;118;19;36;12;29;27;27;32;30;41;174;52;71;550;55;51;60;81;83;81;124;32;35;16;22;26;666;13;3;11;9;7;7;4;4;4;9;10;9;90;5;6;2;;;;;;;;;;13;;;;;;;;;;;0;1437
Americas;USA;Europe;Germany;Daimler AG;Mercedes-Benz;Mercedes S560e PHEV;Car-F;PHEV;NA;13,5;NMC;SK-Group;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;5;6;6;6;5;2;1;;;;31;;;;73;360;512;678;416;298;;2337;2368
Americas;USA;Europe;U.K.;BMW Group;Mini;Mini Cooper SE EV;Car-B;BEV;CCS;32,6;NMC;CATL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45;10;80;72;82;83;75;;447;447
Americas;USA;Europe;Netherlands;BMW Group;Mini;Mini Countryman PHEV;SUV-C;PHEV;NA;7,7 / 9,7;NMC;Samsung SDI;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;10;75;86;80;56;96;72;475;127;100;74;106;163;211;174;135;113;125;126;152;1606;76;100;131;94;116;104;59;63;45;22;11;6;827;5;6;17;6;14;16;18;20;21;;123;3031
Americas;USA;Asia-Pacific;Japan;R-N-M Alliance;Mitsubishi;Mitsubishi I-Miev EV;Car-A;BEV;ChaDeMo;16;LTO;GS Yuasa;;;80;588;257;337;31;127;91;39;46;30;20;28;12;11;1029;1;3;24;12;35;22;17;20;15;17;18;12;196;3;2;10;16;18;23;12;6;3;9;4;9;115;2;5;1;6;2;4;20;25;17;4;5;3;94;;1;3;2;;;;;;;;;6;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;0;2108
Americas;USA;Asia-Pacific;Japan;R-N-M Alliance;Mitsubishi;Mitsubishi Outlander PHEV;SUV-D;PHEV;ChaDeMo;12;LMO;GS Yuasa;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;99;99;300;323;373;273;297;390;350;366;378;309;376;431;4166;133;157;341;163;232;222;213;277;176;255;372;269;2810;95;151;101;61;121;103;131;286;530;;1579;8654
Americas;USA;Americas;USA;R-N-M Alliance;Nissan;Nissan Leaf EV;Car-C;BEV;ChaDeMo;24 / 30;LMO;AESC;;19;9674;9819;650;653;2236;1937;2138;2225;1864;2420;1953;2002;2003;2529;22610;1252;1425;2507;2088;3117;2347;3019;3186;2881;2589;2687;3102;30200;1070;1198;1817;1553;2104;2074;1174;1393;1247;1238;1054;1347;17269;755;930;1246;787;979;1096;1063;1066;1316;1412;1457;1899;14006;772;1037;1478;1063;1392;1506;1283;1154;1055;213;175;102;11230;50;10;;;;;;;;;;;60;;;;;;;;;;;;;0;;;;;;;;;;;0;114887
Americas;USA;Americas;USA;R-N-M Alliance;Nissan;Nissan Leaf EV;Car-C;BEV;ChaDeMo;40 / 62;NMC;AESC;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;150;895;1500;1171;1576;1367;1149;1315;1563;1234;1128;1667;14715;717;654;1314;951;1216;1156;938;1117;1048;887;1140;1227;12365;680;826;452;223;409;417;445;613;858;;4923;32003
Americas;USA;Europe;Germany;VW Group;Porsche;Porsche 918 PHEV;SS;PHEV;Optional;6,8;NMC;Panasonic-Sanyo;;;;;;;;;;;;;;;;;0;;;;;;1;3;15;13;5;20;39;96;34;14;10;28;20;29;40;22;4;;2;;203;;;1;;;;;;;;;0;1;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;0;300
Americas;USA;Europe;Slovakia;VW Group;Porsche;Porsche Cayenne PHEV;SUV-E;PHEV;NA;10,8;NMC;Samsung SDI;;;;;;;;;;;;;;;;;0;;;;;;;;;;;45;55;100;83;106;72;88;105;88;77;83;70;126;121;137;1156;146;172;244;237;191;176;148;197;131;138;179;152;2111;177;121;126;185;174;195;160;178;124;73;38;23;1574;113;121;197;265;59;25;25;20;17;2;10;5;859;3;;;;;;;;;;;;3;;;;;;;;;;;0;5803
Americas;USA;Europe;Slovakia;VW Group;Porsche;Porsche Cayenne PHEV;SUV-E;PHEV;NA;14,1;NMC;Samsung SDI;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;2;10;6;3;291;527;197;290;181;1507;108;90;4;29;125;129;194;189;331;;1199;2706
Americas;USA;Europe;Germany;VW Group;Porsche;Porsche Panamera PHEV;Car-F;PHEV;NA;9,4;NMC;Panasonic-Sanyo;;;;;;;;;;;;;;35;4;47;86;141;57;56;63;53;111;63;68;82;97;57;31;879;61;40;44;30;21;34;23;36;41;28;33;16;407;27;33;23;25;26;22;21;59;28;38;88;3;393;2;1;3;2;1;;;1;1;2;5;;18;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;0;1783
Americas;USA;Europe;Germany;VW Group;Porsche;Porsche Panamera PHEV;Car-F;PHEV;NA;14,1;NMC;Samsung SDI;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;1;49;336;275;168;108;82;104;81;109;39;1352;82;82;83;150;45;0;84;89;81;57;112;119;984;63;104;6;24;37;49;34;46;41;;404;2740
Americas;USA;Europe;Germany;VW Group;Porsche;Porsche Taycan EV;Car-F;BEV;CCS;93 / 79;NMC;LG Chem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;130;130;89;88;44;146;262;410;473;502;883;;2897;3027
Americas;USA;Europe;France;Daimler AG;Smart;Smart Fortwo EV;Car-A;BEV;NA;17,6;NMC;LG Chem;;139;388;139;2;;;;60;53;58;182;137;111;153;167;923;97;122;186;203;206;278;298;208;182;150;313;351;2594;147;76;103;124;102;94;109;106;94;75;178;179;1387;48;54;70;66;75;53;62;55;44;43;47;40;657;15;22;13;3;1;3;;94;123;73;68;129;544;84;90;103;80;110;109;90;93;85;82;87;105;1118;71;49;77;73;91;64;48;64;54;;;14;605;17;;;;;;;;;;17;8511
Americas;USA;Asia-Pacific;Japan;Subaru Corp.;Subaru;Subaru Crosstrek PHEV;SUV-C;PHEV;NA;8,8;NCA;Panasonic;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;1;34;45;372;321;237;324;252;307;337;361;2591;256;284;119;81;189;217;221;238;;;1605;4196
Americas;USA;Americas;USA;Tesla Inc.;Tesla;Tesla Model 3;Car-D;BEV;Tesla SC;80 / 62;NCA;Panasonic;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;30;75;117;145;345;1052;1764;1875;2485;3820;3775;6050;5845;14250;17800;22250;17750;18650;25160;139710;6500;5750;11575;10050;12950;19403;12244;11361;13550;9000;10300;22420;145103;2800;4000;15869;4000;6000;8300;8000;8000;10800;;67769;354346
Americas;USA;Americas;USA;Tesla Inc.;Tesla;Tesla Model Y;SUV-D;BEV;Tesla SC;80;NCA;Panasonic;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2900;1200;1800;6900;7500;8000;12000;;40300;40300
Americas;USA;Americas;USA;Tesla Inc.;Tesla;Tesla Model S;Car-E;BEV;Tesla SC;60/75/85/90/100;NCA;Panasonic;;;;2621;1200;1400;2300;2100;1700;1350;1300;1300;1500;800;1200;1500;17650;850;1123;1347;1127;1037;1547;837;627;2537;1337;1235;3529;17133;1051;1147;2235;1563;2252;2588;1477;1168;2265;1782;3112;3365;24005;850;1550;3990;800;1200;3700;1954;2852;4350;700;1100;5850;28896;900;1750;3450;1125;1620;2350;1425;2150;4860;1120;1335;4975;27060;800;1125;3375;1250;1520;1786;1200;2625;3750;1350;2750;2979;24510;875;800;1480;715;925;1435;875;900;1195;1050;1100;1800;13150;600;800;1300;500;600;1850;800;1000;1600;;9050;164075
Americas;USA;Americas;USA;Tesla Inc.;Tesla;Tesla Model X;SUV-E;BEV;Tesla SC;60/75/90/100;NCA;Panasonic;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;6;4;5;199;214;270;270;1860;795;1600;2145;750;1833;3200;725;900;3875;18223;750;800;2750;715;1730;2200;1650;1575;3120;850;1875;3300;21315;700;975;2825;1025;1450;1350;1325;2750;3975;1225;3200;3850;24650;950;1100;1585;1040;1260;2195;1225;1625;1712;1450;1800;2500;18442;800;1000;1700;400;500;2350;1000;1100;2300;;11150;93994
Americas;USA;Americas;USA;Tesla Inc.;Tesla;Tesla Roadster;SS;BEV;NA;53;LCO;LG Chem;;255;330;20;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;0;605
Americas;USA;;Norway;Other;Think;Think City EV;Car-A;BEV;NA;23;Zebra;EnerDEL;;100;150;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;0;250
Americas;USA;Asia-Pacific;Japan;Toyota Motor Corp.;Toyota;Toyota Mirai FCEV;Car-E;FCEV;NA;1,6;NiMH;Panasonic;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;34;23;15;72;26;30;41;41;40;40;52;371;69;103;105;116;1034;83;110;118;106;162;129;82;70;184;249;249;296;1838;213;166;83;76;102;103;137;116;159;119;194;232;1700;77;94;176;202;248;166;126;98;62;89;98;66;1502;54;60;33;11;26;25;25;65;42;;341;6487
Americas;USA;Asia-Pacific;Japan;Toyota Motor Corp.;Toyota;Toyota Prius Gen-1 PHEV;Car-C;PHEV;NA;4,4;NMC;Panasonic;;;;12750;874;693;786;599;678;584;817;1791;1152;2095;1100;919;12088;803;1041;1452;1741;2692;1571;1371;818;353;479;451;492;13264;401;397;473;428;727;464;584;344;216;91;44;22;4191;10;6;7;4;4;11;4;2;4;;;0;52;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;0;42345
Americas;USA;Asia-Pacific;Japan;Toyota Motor Corp.;Toyota;Toyota Prius Gen-2 PHEV;Car-C;PHEV;NA;8,8;NMC;Panasonic;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;781;1641;2422;1366;1362;1618;1819;1908;1619;1645;1820;1899;1626;1834;2420;20936;1496;2050;2922;2626;2924;2237;1984;2071;2213;2001;2312;2759;27595;1123;1400;1625;1399;1914;1500;2341;2500;1650;2000;2000;1800;21252;1200;1100;600;350;670;900;950;850;900;;7520;79725
Americas;USA;Americas;USA;Toyota Motor Corp.;Toyota;Toyota RAV4 EV;SUV-C;BEV;NA;41,8;NCA;Panasonic;;;;192;25;54;133;70;84;44;109;231;167;91;62;28;1098;63;101;73;69;149;91;68;228;125;97;83;37;1184;7;2;4;3;;;;;;1;;;17;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;0;2491
Americas;USA;Americas;USA;Geely-Volvo Cars;Volvo;Volvo S60 PHEV;Car-D;PHEV;NA;11,6;NMC;LG Chem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;15;25;38;25;41;46;102;89;100;481;38;32;22;20;29;28;24;27;26;;246;727
Americas;USA;Europe;Sweden;Geely-Volvo Cars;Volvo;Volvo XC60 PHEV;SUV-D;PHEV;NA;10,4 / 11,6;NMC;LG Chem;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;13;65;97;100;82;174;531;109;155;167;141;214;203;137;193;206;189;185;251;2150;118;151;184;159;116;140;104;151;129;171;128;188;1739;107;151;94;58;156;199;122;181;173;;1241;5661
Americas;USA;Asia-Pacific;China;Geely-Volvo Cars;Volvo;Volvo S90 PHEV;Car-E;PHEV;NA;9,2;NMC;CATL;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;5;28;32;52;117;27;29;52;29;30;24;16;22;32;27;25;58;371;83;11;17;23;10;13;7;7;39;16;30;7;263;2;3;7;2;9;14;9;10;13;;69;820
Americas;USA;Europe;Sweden;Geely-Volvo Cars;Volvo;Volvo XC90 PHEV;SUV-E;PHEV;NA;9,2 / 11,6;NMC;LG Chem;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;4;;1;7;74;86;226;176;178;150;110;166;178;176;148;142;161;204;2015;96;83;103;145;146;202;174;265;236;174;204;368;2196;99;106;93;89;126;96;66;132;117;119;131;123;1297;43;56;81;97;76;107;102;122;71;116;122;161;1154;118;201;104;70;162;186;175;264;346;;1626;8374
Americas;USA;Europe;Germany;VW Group;VW;VW e-Golf EV;Car-C;BEV;CCS;24,2;NMC;Panasonic-Sanyo;;;;;;;;;;;;;;;;;0;;;;;;;;;;1;119;237;357;181;130;195;309;410;293;313;381;343;596;472;609;4232;328;198;86;326;269;248;344;454;529;407;305;443;3937;332;293;342;307;381;232;308;317;187;103;59;43;2904;28;18;4;0;0;;;;;;;;50;;;;;;;;;;;;;0;;;;;;;;;;;0;11480
Americas;USA;Europe;Germany;VW Group;VW;VW e-Golf EV;Car-C;BEV;CCS;35,8;NMC;Samsung SDI;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;100;230;300;630;150;180;160;128;76;32;18;32;14;62;230;222;1304;164;118;581;400;264;366;460;689;554;637;366;264;4863;147;154;60;37;38;49;74;82;53;;694;7491
Asia-Pacific;China;Asia-Pacific;China;BAIC;Arcfox;BJEV ArcFox Lite EV;Car-A;BEV;GB/T;16,4;NMC;CATL;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;472;472;60;60;84;100;261;9;;25;1;2;2;10;614;;2;300;;10;13;5;90;31;10;12;126;599;5;;87;161;89;1;31;7;7;;388;2073
Asia-Pacific;China;Asia-Pacific;China;BAIC;Arcfox;BJEV ArcFox Alpha-T EV;SUV-D;BEV;GB/T;93,6;NMC;SK-Group;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26;29;;55;55
Asia-Pacific;China;Asia-Pacific;China;BAIC;BJEV;BJEV E-Series EV;Car-B;BEV;GB/T;30,4;NMC;CATL;;;;644;2;3;50;1;166;;9;21;;29;390;761;1432;2;;;36;;353;21;204;267;696;1040;2615;5234;132;387;1431;847;1500;1506;1161;1280;2100;2344;2104;1696;16488;1646;1576;2361;1415;1714;1265;1356;1465;2659;2395;735;227;18814;38;328;427;475;845;731;589;224;112;1268;333;10;5380;;;;500;;;;5;;;8;18;531;;;;5;;;;;;;;;5;;;;;;;;;;;0;48528
Asia-Pacific;China;Asia-Pacific;China;BAIC;BJEV;BJEV EC5 / ET3 EV;SUV-B;BEV;GB/T;48;Unknown Li-Ion;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;303;55;363;329;349;264;270;242;616;;2791;2791
Asia-Pacific;China;Asia-Pacific;China;BAIC;BJEV;BJEV EC-Series EV;Car-B;BEV;NA;20,3 / 30,7;NMC;CATL;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;4128;4128;724;2800;3605;4352;3895;2563;4068;6726;9143;11315;15719;13169;78079;7870;4120;7818;7471;12624;3;500;3028;3943;20648;14205;8407;90637;24;157;3518;;216;4744;1935;2692;1071;926;662;11409;27354;98;41;938;27;561;594;732;231;4;;3226;203424
Asia-Pacific;China;Asia-Pacific;China;BAIC;BJEV;BJEV EH300 EV;Car-E;BEV;GB/T;41;NMC;Unknown;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;100;;;;;;;;;;;100;;265;3;116;19;;;;;;;;403;;;;;;;;;;;;;0;;;;;;;;;;;0;503
Asia-Pacific;China;Asia-Pacific;China;BAIC;BJEV;BJEV ES210 EV;Car-E;BEV;GB/T;38;NMC;CATL;;;;;;;;;;;;;;;;52;52;;;;;;;;;;;;;0;;;62;8;3;17;21;21;57;2;1;51;243;72;65;;5;53;1;;;;4;;;200;;;3;;;;;;;;;;3;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;0;498
Asia-Pacific;China;Asia-Pacific;China;BAIC;BJEV;BJEV EU-Series EV;Car-C;BEV;GB/T;38 / 45;NMC;CATL;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;20;150;159;329;;128;65;599;769;2050;1135;1601;3800;4580;3769;309;18805;812;101;2068;367;1010;1333;1123;1196;234;412;1255;3247;13158;;265;141;;;;;;;;;;406;;;;;;;;;;;;;0;;;;;;;;;;;0;32698
Asia-Pacific;China;Asia-Pacific;China;BAIC;BJEV;BJEV EU-Series EV;Car-C;BEV;GB/T;53,6;NMC;CATL;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;468;2704;3944;3118;2988;4138;4075;2941;12561;36937;3895;2465;12983;4738;7079;17916;8937;7580;;;;;65593;;;;;;;;;;;0;102530
Asia-Pacific;China;Asia-Pacific;China;BAIC;BJEV;BJEV EU-Series EV;Car-C;BEV;GB/T;60,2;NMC;CATL;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;8710;8601;6180;21963;45454;1966;979;4450;482;1506;2339;1251;1831;2195;;16999;62453
Asia-Pacific;China;Asia-Pacific;China;BAIC;BJEV;BJEV EX-Series EV ;SUV-C;BEV;GB/T;30/39/48/62;NMC;CATL;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;800;1502;1000;603;300;284;45;4534;47;600;1050;580;780;520;150;;;;500;30;4257;;;833;1616;4043;5708;3002;3162;3350;3091;1161;6844;32810;603;244;1179;207;1674;3379;1631;6568;2877;42;22;2825;21251;52;68;84;12;10;65;12;10;1;;314;63166
Asia-Pacific;China;Asia-Pacific;China;BAIC;BJEV;BJEV EX3 EV;SUV-B;BEV;GB/T;52,6;NMC;CATL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;182;50;285;313;310;243;233;42;16;;1674;1674
Asia-Pacific;China;Asia-Pacific;China;BAIC;BJEV;BJEV Weiwang 407 EV;LCV;BEV;GB/T;43;Unknown Li-Ion;Unknown;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;298;1000;335;1000;;;;2633;;;;;;;;;;;;;0;;;;;;;;;;;0;2633
Asia-Pacific;China;Asia-Pacific;China;BAIC;Changhe;Changhe EC100 EV;LCV;BEV;NA;32;LFP;Hefei Guoxuan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;540;181;721;3;;;11;4;3;;;;;21;742
Asia-Pacific;China;Asia-Pacific;China;BAIC;Changhe;Changhe EV3 EV;Car-A;BEV;NA;27;LFP;Hefei Guoxuan;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;216;216;;;;;;;;;;;;;0;;;;;;;;;;;0;216
Asia-Pacific;China;Asia-Pacific;China;BAIC;Changhe;Changhe X5E EV;MPV-B;BEV;NA;32;LFP;Hefei Guoxuan;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;1485;1551;3036;;;21;2;1;;2;2;;;;145;173;150;576;2068;669;119;;;;;;;;3582;;;;;;;;;;;0;6791
Asia-Pacific;China;Asia-Pacific;China;BAIC;Changhe;Changhe Unspec. LCVs;LCV;BEV;Unspec.;Unspec.;Unspec.;Unspec.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;296;256;;;;;552;552
Asia-Pacific;China;Asia-Pacific;China;BAIC;Foton;Foton View EV;MPV-D;BEV;GB/T;52,9;Unknown Li-Ion;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;;;;8;8
Asia-Pacific;China;Asia-Pacific;China;BMW Group;BMW;BMW 530Le PHEV;Car-E;PHEV;NA;11,4;NMC;Unknown;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;33;33;24;;62;33;65;126;75;73;85;87;85;85;800;46;29;11;26;28;6;10;64;207;130;;1;558;;;2;;1;;;;;;;;3;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;0;1394
Asia-Pacific;China;Asia-Pacific;China;BMW Group;BMW;BMW 530Le PHEV;Car-E;PHEV;NA;13;NMC;CATL;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;285;1186;795;835;1235;1676;2216;2164;2649;2181;15222;25;259;2106;2615;2878;2593;2752;3001;3393;2764;2917;2300;27603;3000;445;2093;2575;2598;2853;2400;1985;1007;;18956;61781
